Booking_ID,no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,type_of_meal_plan,required_car_parking_space,room_type_reserved,lead_time,arrival_year,arrival_month,arrival_date,market_segment_type,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests,booking_status,arr_date,booking_date
INN11857,1,0,0,2,Meal Plan 1,0,Room_Type 1,103,2018,4,19,Offline,0,0,0,115.0,0,Canceled,2018-04-19,2018-01-06
INN11921,1,0,0,2,Meal Plan 1,0,Room_Type 1,103,2018,4,19,Offline,0,0,0,115.0,0,Canceled,2018-04-19,2018-01-06
INN12305,1,0,0,2,Meal Plan 1,0,Room_Type 1,103,2018,4,19,Offline,0,0,0,115.0,0,Canceled,2018-04-19,2018-01-06
INN12392,1,0,0,2,Meal Plan 1,0,Room_Type 1,103,2018,4,19,Offline,0,0,0,115.0,0,Canceled,2018-04-19,2018-01-06
INN12533,2,0,0,1,Not Selected,0,Room_Type 1,5,2018,4,19,Online,0,0,0,89.0,0,Not_Canceled,2018-04-19,2018-04-14
INN12722,2,0,0,3,Meal Plan 1,0,Room_Type 1,90,2018,4,19,Online,0,0,0,105.3,1,Not_Canceled,2018-04-19,2018-01-19
INN13282,2,0,0,2,Meal Plan 1,0,Room_Type 1,92,2018,4,19,Online,0,0,0,96.3,0,Canceled,2018-04-19,2018-01-17
INN13494,1,0,0,1,Meal Plan 1,0,Room_Type 1,22,2018,4,19,Online,0,0,0,95.0,0,Canceled,2018-04-19,2018-03-28
INN14198,1,0,0,2,Meal Plan 1,0,Room_Type 1,103,2018,4,19,Offline,0,0,0,115.0,0,Canceled,2018-04-19,2018-01-06
INN14402,1,0,0,2,Meal Plan 1,0,Room_Type 1,103,2018,4,19,Offline,0,0,0,115.0,0,Canceled,2018-04-19,2018-01-06
INN14494,2,0,0,4,Meal Plan 1,0,Room_Type 4,66,2018,4,19,Online,0,0,0,112.2,0,Not_Canceled,2018-04-19,2018-02-12
INN15559,2,0,1,5,Meal Plan 1,0,Room_Type 1,126,2018,4,19,Online,0,0,0,88.68,1,Not_Canceled,2018-04-19,2017-12-14
INN16093,1,0,0,2,Meal Plan 1,0,Room_Type 1,103,2018,4,19,Offline,0,0,0,115.0,0,Canceled,2018-04-19,2018-01-06
INN16781,1,0,0,1,Meal Plan 1,1,Room_Type 1,41,2018,4,19,Online,0,0,0,99.9,1,Not_Canceled,2018-04-19,2018-03-09
INN18213,1,0,0,2,Meal Plan 1,0,Room_Type 1,103,2018,4,19,Offline,0,0,0,115.0,0,Canceled,2018-04-19,2018-01-06
INN18613,2,0,0,3,Meal Plan 1,0,Room_Type 1,104,2018,4,19,Online,0,0,0,68.42,0,Not_Canceled,2018-04-19,2018-01-05
INN19094,1,0,0,2,Meal Plan 1,0,Room_Type 1,103,2018,4,19,Offline,0,0,0,115.0,0,Canceled,2018-04-19,2018-01-06
INN19265,1,0,0,2,Meal Plan 1,0,Room_Type 1,103,2018,4,19,Offline,0,0,0,115.0,0,Canceled,2018-04-19,2018-01-06
INN19332,1,0,0,2,Meal Plan 1,0,Room_Type 1,103,2018,4,19,Offline,0,0,0,115.0,0,Canceled,2018-04-19,2018-01-06
INN20287,2,0,0,1,Not Selected,0,Room_Type 1,9,2018,4,19,Online,0,0,0,89.0,0,Canceled,2018-04-19,2018-04-10
INN20542,1,0,0,2,Meal Plan 1,0,Room_Type 1,103,2018,4,19,Offline,0,0,0,115.0,0,Canceled,2018-04-19,2018-01-06
INN21031,1,0,0,2,Meal Plan 1,0,Room_Type 1,103,2018,4,19,Offline,0,0,0,115.0,0,Canceled,2018-04-19,2018-01-06
INN21815,1,0,0,1,Meal Plan 1,0,Room_Type 1,0,2018,4,19,Corporate,0,0,0,85.0,0,Not_Canceled,2018-04-19,2018-04-19
INN21915,1,0,0,2,Meal Plan 1,0,Room_Type 1,103,2018,4,19,Offline,0,0,0,115.0,0,Canceled,2018-04-19,2018-01-06
INN21931,1,0,0,2,Meal Plan 1,0,Room_Type 1,103,2018,4,19,Offline,0,0,0,115.0,0,Canceled,2018-04-19,2018-01-06
INN23412,1,0,0,2,Meal Plan 1,0,Room_Type 1,103,2018,4,19,Offline,0,0,0,115.0,0,Canceled,2018-04-19,2018-01-06
INN23587,2,0,0,1,Not Selected,0,Room_Type 1,5,2018,4,19,Online,0,0,0,89.0,0,Not_Canceled,2018-04-19,2018-04-14
INN23625,2,0,0,1,Not Selected,0,Room_Type 1,5,2018,4,19,Online,0,0,0,89.0,0,Not_Canceled,2018-04-19,2018-04-14
INN23692,1,0,0,1,Meal Plan 1,0,Room_Type 1,12,2018,4,19,Online,0,0,0,95.0,0,Not_Canceled,2018-04-19,2018-04-07
INN23873,2,0,0,3,Meal Plan 1,0,Room_Type 4,63,2018,4,19,Online,0,0,0,118.8,1,Not_Canceled,2018-04-19,2018-02-15
INN23880,1,0,0,4,Meal Plan 1,0,Room_Type 1,13,2018,4,19,Aviation,0,0,0,95.0,0,Not_Canceled,2018-04-19,2018-04-06
INN24204,1,0,0,3,Meal Plan 1,0,Room_Type 1,13,2018,4,19,Aviation,0,0,0,95.0,0,Not_Canceled,2018-04-19,2018-04-06
INN24722,1,0,0,2,Meal Plan 1,0,Room_Type 1,103,2018,4,19,Offline,0,0,0,115.0,0,Canceled,2018-04-19,2018-01-06
INN25060,1,0,0,2,Meal Plan 1,0,Room_Type 1,103,2018,4,19,Offline,0,0,0,115.0,0,Canceled,2018-04-19,2018-01-06
INN25251,1,0,0,2,Meal Plan 1,0,Room_Type 1,103,2018,4,19,Offline,0,0,0,115.0,0,Canceled,2018-04-19,2018-01-06
INN25269,1,0,0,2,Meal Plan 1,0,Room_Type 1,103,2018,4,19,Offline,0,0,0,115.0,0,Canceled,2018-04-19,2018-01-06
INN25954,1,0,0,1,Meal Plan 1,0,Room_Type 1,0,2018,4,19,Complementary,0,0,0,0.0,0,Not_Canceled,2018-04-19,2018-04-19
INN26025,1,0,0,2,Meal Plan 1,0,Room_Type 1,103,2018,4,19,Offline,0,0,0,115.0,0,Canceled,2018-04-19,2018-01-06
INN26341,1,0,0,2,Meal Plan 1,0,Room_Type 1,103,2018,4,19,Offline,0,0,0,115.0,0,Canceled,2018-04-19,2018-01-06
INN26950,2,0,0,2,Meal Plan 1,0,Room_Type 1,47,2018,4,19,Online,0,0,0,105.3,1,Not_Canceled,2018-04-19,2018-03-03
INN27406,1,0,0,1,Meal Plan 1,0,Room_Type 1,12,2018,4,19,Online,0,0,0,95.0,0,Not_Canceled,2018-04-19,2018-04-07
INN27772,1,0,0,2,Meal Plan 1,0,Room_Type 1,103,2018,4,19,Offline,0,0,0,115.0,0,Canceled,2018-04-19,2018-01-06
INN27876,1,0,0,2,Meal Plan 1,0,Room_Type 1,103,2018,4,19,Offline,0,0,0,115.0,0,Canceled,2018-04-19,2018-01-06
INN27898,1,0,0,2,Meal Plan 1,0,Room_Type 1,4,2018,4,19,Aviation,0,0,0,95.0,0,Not_Canceled,2018-04-19,2018-04-15
INN27969,1,0,0,2,Meal Plan 1,0,Room_Type 1,103,2018,4,19,Offline,0,0,0,115.0,0,Canceled,2018-04-19,2018-01-06
INN28424,1,0,0,2,Meal Plan 1,0,Room_Type 1,103,2018,4,19,Offline,0,0,0,115.0,0,Canceled,2018-04-19,2018-01-06
INN28980,1,0,0,2,Meal Plan 1,0,Room_Type 1,103,2018,4,19,Offline,0,0,0,115.0,0,Canceled,2018-04-19,2018-01-06
INN30007,2,0,0,2,Meal Plan 1,0,Room_Type 4,1,2018,4,19,Offline,0,0,0,107.0,0,Not_Canceled,2018-04-19,2018-04-18
INN30181,2,0,0,3,Meal Plan 1,0,Room_Type 4,0,2018,4,19,Online,0,0,0,70.03,0,Not_Canceled,2018-04-19,2018-04-19
INN30303,1,0,0,2,Meal Plan 1,0,Room_Type 1,103,2018,4,19,Offline,0,0,0,115.0,0,Canceled,2018-04-19,2018-01-06
INN30526,2,0,0,1,Not Selected,0,Room_Type 1,9,2018,4,19,Online,0,0,0,89.0,0,Canceled,2018-04-19,2018-04-10
INN30698,2,0,0,4,Meal Plan 1,0,Room_Type 4,85,2018,4,19,Online,0,0,0,124.53,0,Canceled,2018-04-19,2018-01-24
INN30720,2,0,0,4,Meal Plan 1,0,Room_Type 1,109,2018,4,19,Online,0,0,0,88.83,0,Not_Canceled,2018-04-19,2017-12-31
INN31382,1,0,0,2,Meal Plan 1,0,Room_Type 1,103,2018,4,19,Offline,0,0,0,115.0,0,Canceled,2018-04-19,2018-01-06
INN32738,1,0,0,2,Meal Plan 1,0,Room_Type 1,103,2018,4,19,Offline,0,0,0,115.0,0,Canceled,2018-04-19,2018-01-06
INN33492,1,0,0,2,Meal Plan 1,0,Room_Type 1,103,2018,4,19,Offline,0,0,0,115.0,0,Canceled,2018-04-19,2018-01-06
INN33629,1,0,0,2,Meal Plan 1,0,Room_Type 1,103,2018,4,19,Offline,0,0,0,115.0,0,Canceled,2018-04-19,2018-01-06
INN33828,1,0,0,2,Meal Plan 1,0,Room_Type 1,103,2018,4,19,Offline,0,0,0,115.0,0,Canceled,2018-04-19,2018-01-06
INN34816,3,0,0,5,Meal Plan 1,0,Room_Type 4,35,2018,4,19,Online,0,0,0,136.62,3,Not_Canceled,2018-04-19,2018-03-15
INN34940,2,0,0,4,Meal Plan 1,0,Room_Type 1,134,2018,4,19,Offline,0,0,0,71.0,1,Not_Canceled,2018-04-19,2017-12-06
INN35286,1,0,0,1,Meal Plan 1,0,Room_Type 1,49,2018,4,19,Online,0,0,0,90.9,1,Not_Canceled,2018-04-19,2018-03-01
INN35884,2,0,0,2,Meal Plan 1,0,Room_Type 4,23,2018,4,19,Online,0,0,0,129.0,1,Not_Canceled,2018-04-19,2018-03-27
INN35909,1,0,0,2,Meal Plan 1,0,Room_Type 1,103,2018,4,19,Offline,0,0,0,115.0,0,Canceled,2018-04-19,2018-01-06
INN00059,2,0,1,4,Meal Plan 1,0,Room_Type 4,39,2018,4,20,Online,0,0,0,120.6,0,Canceled,2018-04-20,2018-03-12
INN00575,2,0,0,2,Meal Plan 1,0,Room_Type 4,110,2018,4,20,Online,0,0,0,90.95,0,Not_Canceled,2018-04-20,2017-12-31
INN00781,2,0,0,2,Meal Plan 1,0,Room_Type 4,25,2018,4,20,Online,0,0,0,137.0,1,Not_Canceled,2018-04-20,2018-03-26
INN00965,2,0,0,4,Meal Plan 1,0,Room_Type 1,270,2018,4,20,Offline,0,0,0,80.0,1,Not_Canceled,2018-04-20,2017-07-24
INN02195,1,0,0,1,Meal Plan 1,1,Room_Type 1,2,2018,4,20,Corporate,1,0,6,67.0,0,Not_Canceled,2018-04-20,2018-04-18
INN02901,2,0,0,4,Meal Plan 1,0,Room_Type 1,270,2018,4,20,Online,0,0,0,62.8,0,Canceled,2018-04-20,2017-07-24
INN03469,1,0,0,2,Meal Plan 1,0,Room_Type 1,6,2018,4,20,Aviation,0,0,0,95.0,0,Not_Canceled,2018-04-20,2018-04-14
INN04878,2,0,0,2,Meal Plan 1,0,Room_Type 4,2,2018,4,20,Aviation,0,0,0,110.0,0,Not_Canceled,2018-04-20,2018-04-18
INN04958,1,0,0,1,Meal Plan 1,0,Room_Type 4,5,2018,4,20,Online,0,0,0,89.32,0,Not_Canceled,2018-04-20,2018-04-15
INN05496,2,0,0,4,Meal Plan 1,0,Room_Type 1,270,2018,4,20,Offline,0,0,0,80.0,0,Not_Canceled,2018-04-20,2017-07-24
INN05597,2,0,0,4,Meal Plan 1,0,Room_Type 1,270,2018,4,20,Online,0,0,0,62.8,0,Canceled,2018-04-20,2017-07-24
INN05645,2,0,0,4,Meal Plan 1,0,Room_Type 1,270,2018,4,20,Offline,0,0,0,80.0,2,Not_Canceled,2018-04-20,2017-07-24
INN06038,1,0,0,1,Meal Plan 1,1,Room_Type 1,0,2018,4,20,Corporate,1,0,2,65.0,0,Not_Canceled,2018-04-20,2018-04-20
INN06498,3,0,0,1,Meal Plan 1,0,Room_Type 4,33,2018,4,20,Online,0,0,0,146.7,2,Not_Canceled,2018-04-20,2018-03-18
INN06899,1,0,0,1,Meal Plan 1,0,Room_Type 1,2,2018,4,20,Corporate,1,3,4,45.0,1,Not_Canceled,2018-04-20,2018-04-18
INN06969,2,0,0,4,Meal Plan 1,0,Room_Type 1,270,2018,4,20,Offline,0,0,0,80.0,0,Not_Canceled,2018-04-20,2017-07-24
INN07132,2,0,0,2,Meal Plan 1,0,Room_Type 1,93,2018,4,20,Online,0,0,0,96.3,1,Not_Canceled,2018-04-20,2018-01-17
INN08021,2,0,0,4,Meal Plan 1,0,Room_Type 1,270,2018,4,20,Offline,0,0,0,62.8,0,Canceled,2018-04-20,2017-07-24
INN08298,1,0,0,1,Meal Plan 1,0,Room_Type 1,16,2018,4,20,Corporate,1,0,2,95.0,0,Not_Canceled,2018-04-20,2018-04-04
INN09437,1,0,0,2,Meal Plan 1,0,Room_Type 4,27,2018,4,20,Online,0,0,0,105.49,0,Canceled,2018-04-20,2018-03-24
INN09838,2,0,0,2,Meal Plan 1,0,Room_Type 1,110,2018,4,20,Online,0,0,0,72.8,0,Not_Canceled,2018-04-20,2017-12-31
INN10274,2,0,0,2,Meal Plan 1,0,Room_Type 4,86,2018,4,20,Online,0,0,0,127.8,0,Canceled,2018-04-20,2018-01-24
INN11060,2,0,0,2,Meal Plan 1,0,Room_Type 4,5,2018,4,20,Online,0,0,0,116.0,0,Canceled,2018-04-20,2018-04-15
INN11641,3,0,0,3,Meal Plan 1,0,Room_Type 1,54,2018,4,20,Online,0,0,0,130.05,0,Not_Canceled,2018-04-20,2018-02-25
INN11712,1,0,0,4,Meal Plan 1,0,Room_Type 1,270,2018,4,20,Offline,0,0,0,70.0,0,Not_Canceled,2018-04-20,2017-07-24
INN11872,3,0,0,4,Meal Plan 1,0,Room_Type 1,270,2018,4,20,Offline,0,0,0,110.0,0,Canceled,2018-04-20,2017-07-24
INN12287,1,0,0,3,Not Selected,0,Room_Type 1,2,2018,4,20,Online,0,0,0,72.38,1,Not_Canceled,2018-04-20,2018-04-18
INN12479,2,1,0,2,Meal Plan 1,0,Room_Type 1,32,2018,4,20,Online,0,0,0,126.0,2,Not_Canceled,2018-04-20,2018-03-19
INN12548,2,0,0,3,Meal Plan 1,0,Room_Type 1,9,2018,4,20,Offline,0,0,0,95.0,0,Not_Canceled,2018-04-20,2018-04-11
INN12613,2,0,2,5,Meal Plan 1,0,Room_Type 1,83,2018,4,20,Offline,0,0,0,80.75,0,Not_Canceled,2018-04-20,2018-01-27
INN12803,2,0,0,4,Meal Plan 1,0,Room_Type 1,270,2018,4,20,Offline,0,0,0,80.0,0,Not_Canceled,2018-04-20,2017-07-24
INN13643,2,0,2,9,Meal Plan 1,0,Room_Type 1,136,2018,4,20,Online,0,0,0,99.95,0,Canceled,2018-04-20,2017-12-05
INN14252,3,0,1,4,Meal Plan 1,0,Room_Type 4,39,2018,4,20,Online,0,0,0,139.5,0,Canceled,2018-04-20,2018-03-12
INN14716,1,0,0,1,Meal Plan 1,0,Room_Type 4,2,2018,4,20,Corporate,1,1,1,110.0,0,Not_Canceled,2018-04-20,2018-04-18
INN14971,2,0,0,4,Meal Plan 1,0,Room_Type 4,117,2018,4,20,Online,0,0,0,99.45,0,Canceled,2018-04-20,2017-12-24
INN15165,2,0,0,3,Meal Plan 1,0,Room_Type 1,54,2018,4,20,Online,0,0,0,130.05,0,Not_Canceled,2018-04-20,2018-02-25
INN15316,1,0,0,1,Meal Plan 1,0,Room_Type 4,15,2018,4,20,Online,0,0,0,109.34,1,Not_Canceled,2018-04-20,2018-04-05
INN15505,2,0,0,4,Meal Plan 1,0,Room_Type 1,270,2018,4,20,Offline,0,0,0,80.0,0,Not_Canceled,2018-04-20,2017-07-24
INN15712,2,0,0,4,Meal Plan 1,0,Room_Type 1,270,2018,4,20,Offline,0,0,0,62.8,0,Canceled,2018-04-20,2017-07-24
INN15901,2,0,0,4,Meal Plan 1,0,Room_Type 1,270,2018,4,20,Offline,0,0,0,80.0,0,Not_Canceled,2018-04-20,2017-07-24
INN16240,2,1,0,2,Meal Plan 1,0,Room_Type 1,32,2018,4,20,Online,0,0,0,126.0,2,Not_Canceled,2018-04-20,2018-03-19
INN16562,1,0,0,4,Meal Plan 1,0,Room_Type 1,270,2018,4,20,Offline,0,0,0,70.0,0,Not_Canceled,2018-04-20,2017-07-24
INN16718,2,0,0,4,Meal Plan 1,0,Room_Type 1,270,2018,4,20,Offline,0,0,0,62.8,0,Canceled,2018-04-20,2017-07-24
INN16955,2,0,0,1,Meal Plan 1,0,Room_Type 4,3,2018,4,20,Online,0,0,0,116.0,1,Not_Canceled,2018-04-20,2018-04-17
INN17255,2,0,0,4,Meal Plan 1,0,Room_Type 1,270,2018,4,20,Offline,0,0,0,62.8,0,Canceled,2018-04-20,2017-07-24
INN17879,2,0,0,4,Meal Plan 1,0,Room_Type 1,270,2018,4,20,Offline,0,0,0,80.0,0,Not_Canceled,2018-04-20,2017-07-24
INN18193,2,0,1,4,Meal Plan 1,0,Room_Type 1,109,2018,4,20,Online,0,0,0,77.89,1,Not_Canceled,2018-04-20,2018-01-01
INN18294,2,2,0,1,Meal Plan 1,0,Room_Type 6,70,2018,4,20,Online,0,0,0,186.3,0,Canceled,2018-04-20,2018-02-09
INN18696,1,0,0,3,Meal Plan 1,0,Room_Type 4,10,2018,4,20,Online,0,0,0,104.72,1,Canceled,2018-04-20,2018-04-10
INN18763,2,0,0,2,Meal Plan 1,0,Room_Type 1,110,2018,4,20,Online,0,0,0,72.8,0,Not_Canceled,2018-04-20,2017-12-31
INN19826,1,0,0,1,Meal Plan 1,0,Room_Type 1,2,2018,4,20,Online,0,0,0,95.0,1,Not_Canceled,2018-04-20,2018-04-18
INN20013,2,0,0,4,Meal Plan 1,0,Room_Type 1,270,2018,4,20,Offline,0,0,0,62.8,0,Canceled,2018-04-20,2017-07-24
INN20030,2,0,0,4,Meal Plan 1,0,Room_Type 1,270,2018,4,20,Offline,0,0,0,62.8,0,Canceled,2018-04-20,2017-07-24
INN20395,2,0,0,4,Meal Plan 1,0,Room_Type 1,270,2018,4,20,Offline,0,0,0,80.0,0,Not_Canceled,2018-04-20,2017-07-24
INN21186,2,0,0,4,Meal Plan 1,0,Room_Type 1,270,2018,4,20,Offline,0,0,0,80.0,0,Not_Canceled,2018-04-20,2017-07-24
INN21520,2,0,0,4,Meal Plan 1,0,Room_Type 1,270,2018,4,20,Offline,0,0,0,80.0,0,Not_Canceled,2018-04-20,2017-07-24
INN22090,2,2,0,3,Meal Plan 1,0,Room_Type 6,7,2018,4,20,Online,0,0,0,201.0,1,Canceled,2018-04-20,2018-04-13
INN22389,1,0,0,1,Meal Plan 1,0,Room_Type 1,8,2018,4,20,Corporate,1,0,7,65.0,0,Not_Canceled,2018-04-20,2018-04-12
INN22781,1,0,0,1,Meal Plan 1,0,Room_Type 1,27,2018,4,20,Corporate,0,0,0,89.0,0,Not_Canceled,2018-04-20,2018-03-24
INN22969,2,0,0,4,Meal Plan 1,0,Room_Type 1,270,2018,4,20,Offline,0,0,0,62.8,0,Canceled,2018-04-20,2017-07-24
INN23270,1,0,0,2,Meal Plan 1,0,Room_Type 1,33,2018,4,20,Online,0,0,0,81.09,1,Not_Canceled,2018-04-20,2018-03-18
INN23406,2,0,0,2,Meal Plan 1,0,Room_Type 4,110,2018,4,20,Online,0,0,0,90.95,0,Not_Canceled,2018-04-20,2017-12-31
INN23961,2,0,0,4,Meal Plan 1,0,Room_Type 4,64,2018,4,20,Online,0,0,0,114.33,1,Canceled,2018-04-20,2018-02-15
INN24676,2,0,0,4,Meal Plan 1,0,Room_Type 1,270,2018,4,20,Offline,0,0,0,80.0,0,Not_Canceled,2018-04-20,2017-07-24
INN24706,2,0,0,4,Meal Plan 1,0,Room_Type 1,270,2018,4,20,Offline,0,0,0,62.8,0,Canceled,2018-04-20,2017-07-24
INN25158,2,0,0,4,Meal Plan 1,0,Room_Type 1,270,2018,4,20,Offline,0,0,0,62.8,0,Canceled,2018-04-20,2017-07-24
INN25582,1,0,0,3,Meal Plan 1,0,Room_Type 1,5,2018,4,20,Aviation,0,0,0,95.0,0,Not_Canceled,2018-04-20,2018-04-15
INN25606,2,0,0,4,Meal Plan 1,0,Room_Type 1,270,2018,4,20,Offline,0,0,0,62.8,0,Canceled,2018-04-20,2017-07-24
INN25990,2,0,0,4,Meal Plan 1,0,Room_Type 1,270,2018,4,20,Offline,0,0,0,62.8,0,Canceled,2018-04-20,2017-07-24
INN26383,1,0,0,1,Meal Plan 1,1,Room_Type 1,2,2018,4,20,Corporate,1,0,5,67.0,1,Not_Canceled,2018-04-20,2018-04-18
INN26672,2,0,0,4,Meal Plan 1,0,Room_Type 1,270,2018,4,20,Offline,0,0,0,62.8,0,Canceled,2018-04-20,2017-07-24
INN27183,2,0,0,4,Meal Plan 1,0,Room_Type 1,270,2018,4,20,Offline,0,0,0,80.0,0,Not_Canceled,2018-04-20,2017-07-24
INN27664,1,0,0,1,Meal Plan 1,1,Room_Type 4,2,2018,4,20,Corporate,1,0,3,119.0,1,Not_Canceled,2018-04-20,2018-04-18
INN27831,2,1,0,3,Meal Plan 1,0,Room_Type 6,18,2018,4,20,Online,0,0,0,167.74,2,Not_Canceled,2018-04-20,2018-04-02
INN28078,2,0,0,4,Meal Plan 1,0,Room_Type 1,270,2018,4,20,Offline,0,0,0,80.0,0,Not_Canceled,2018-04-20,2017-07-24
INN28088,2,0,0,4,Meal Plan 1,0,Room_Type 1,270,2018,4,20,Offline,0,0,0,62.8,0,Canceled,2018-04-20,2017-07-24
INN28276,2,0,0,4,Meal Plan 1,0,Room_Type 6,4,2018,4,20,Online,0,0,0,143.38,2,Not_Canceled,2018-04-20,2018-04-16
INN28595,2,0,0,1,Meal Plan 3,0,Room_Type 7,0,2018,4,20,Complementary,1,0,2,0.0,1,Not_Canceled,2018-04-20,2018-04-20
INN28705,2,0,0,4,Meal Plan 1,0,Room_Type 1,138,2018,4,20,Online,0,0,0,90.95,1,Canceled,2018-04-20,2017-12-03
INN28894,2,0,0,4,Meal Plan 1,0,Room_Type 1,270,2018,4,20,Offline,0,0,0,62.8,0,Canceled,2018-04-20,2017-07-24
INN29164,2,0,0,2,Meal Plan 1,0,Room_Type 1,2,2018,4,20,Online,0,0,0,127.0,2,Not_Canceled,2018-04-20,2018-04-18
INN29483,2,0,0,4,Meal Plan 1,0,Room_Type 1,270,2018,4,20,Offline,0,0,0,62.8,0,Canceled,2018-04-20,2017-07-24
INN29686,2,0,0,2,Meal Plan 1,0,Room_Type 1,42,2018,4,20,Offline,0,0,0,94.5,0,Not_Canceled,2018-04-20,2018-03-09
INN30507,2,0,0,4,Meal Plan 1,0,Room_Type 1,270,2018,4,20,Offline,0,0,0,80.0,0,Not_Canceled,2018-04-20,2017-07-24
INN31593,2,0,0,4,Meal Plan 1,0,Room_Type 1,270,2018,4,20,Offline,0,0,0,62.8,0,Canceled,2018-04-20,2017-07-24
INN31958,2,0,0,4,Meal Plan 1,0,Room_Type 1,270,2018,4,20,Offline,0,0,0,62.8,0,Canceled,2018-04-20,2017-07-24
INN32275,2,0,0,4,Meal Plan 1,0,Room_Type 1,270,2018,4,20,Offline,0,0,0,62.8,0,Canceled,2018-04-20,2017-07-24
INN32776,1,0,0,1,Meal Plan 1,1,Room_Type 1,8,2018,4,20,Corporate,0,0,0,98.0,0,Not_Canceled,2018-04-20,2018-04-12
INN33116,2,0,0,2,Meal Plan 1,0,Room_Type 4,15,2018,4,20,Online,0,0,0,137.0,1,Not_Canceled,2018-04-20,2018-04-05
INN33157,2,0,0,4,Meal Plan 1,0,Room_Type 1,270,2018,4,20,Offline,0,0,0,80.0,0,Not_Canceled,2018-04-20,2017-07-24
INN34332,2,0,0,4,Meal Plan 1,0,Room_Type 1,270,2018,4,20,Offline,0,0,0,80.0,0,Not_Canceled,2018-04-20,2017-07-24
INN34408,2,0,0,4,Meal Plan 1,0,Room_Type 1,270,2018,4,20,Offline,0,0,0,62.8,0,Canceled,2018-04-20,2017-07-24
INN34889,2,0,0,4,Meal Plan 1,0,Room_Type 1,270,2018,4,20,Offline,0,0,0,80.0,0,Not_Canceled,2018-04-20,2017-07-24
INN34964,2,0,0,4,Meal Plan 1,0,Room_Type 1,270,2018,4,20,Offline,0,0,0,62.8,0,Canceled,2018-04-20,2017-07-24
INN35182,2,0,0,1,Meal Plan 1,0,Room_Type 1,0,2018,4,20,Online,0,0,0,69.99,0,Not_Canceled,2018-04-20,2018-04-20
INN35723,2,0,0,3,Meal Plan 1,0,Room_Type 4,15,2018,4,20,Online,0,0,0,99.0,1,Not_Canceled,2018-04-20,2018-04-05
INN35833,1,0,0,3,Meal Plan 1,0,Room_Type 4,5,2018,4,20,Online,0,0,0,126.0,1,Not_Canceled,2018-04-20,2018-04-15
INN35865,2,0,0,4,Meal Plan 1,0,Room_Type 1,270,2018,4,20,Offline,0,0,0,62.8,0,Canceled,2018-04-20,2017-07-24
INN36148,2,0,0,4,Meal Plan 1,0,Room_Type 1,270,2018,4,20,Offline,0,0,0,80.0,0,Not_Canceled,2018-04-20,2017-07-24
INN00280,3,0,2,5,Meal Plan 1,0,Room_Type 4,40,2018,4,21,Online,0,0,0,135.64,1,Not_Canceled,2018-04-21,2018-03-12
INN00803,1,0,0,1,Not Selected,0,Room_Type 1,76,2018,4,21,Online,0,0,0,69.3,1,Not_Canceled,2018-04-21,2018-02-04
INN00839,2,0,2,3,Meal Plan 1,0,Room_Type 4,57,2018,4,21,Online,0,0,0,112.2,0,Canceled,2018-04-21,2018-02-23
INN01677,2,0,2,3,Meal Plan 1,0,Room_Type 5,58,2018,4,21,Online,0,0,0,96.08,0,Not_Canceled,2018-04-21,2018-02-22
INN02706,2,0,0,3,Meal Plan 1,0,Room_Type 4,62,2018,4,21,Online,0,0,0,91.48,0,Not_Canceled,2018-04-21,2018-02-18
INN03072,3,0,0,1,Meal Plan 1,0,Room_Type 4,68,2018,4,21,Online,0,0,0,137.7,1,Canceled,2018-04-21,2018-02-12
INN03197,3,0,0,1,Meal Plan 1,0,Room_Type 4,59,2018,4,21,Online,0,0,0,137.7,2,Not_Canceled,2018-04-21,2018-02-21
INN03368,2,0,0,3,Meal Plan 2,0,Room_Type 4,7,2018,4,21,Online,0,0,0,174.0,0,Not_Canceled,2018-04-21,2018-04-14
INN04723,2,0,2,3,Meal Plan 1,0,Room_Type 1,168,2018,4,21,Offline,0,0,0,81.2,1,Not_Canceled,2018-04-21,2017-11-04
INN05310,2,0,0,2,Not Selected,0,Room_Type 1,52,2018,4,21,Online,0,0,0,94.5,0,Canceled,2018-04-21,2018-02-28
INN07530,2,0,2,3,Meal Plan 1,0,Room_Type 1,168,2018,4,21,Offline,0,0,0,81.2,1,Not_Canceled,2018-04-21,2017-11-04
INN07835,2,0,0,1,Meal Plan 1,0,Room_Type 1,2,2018,4,21,Online,0,0,0,101.0,1,Not_Canceled,2018-04-21,2018-04-19
INN08552,2,0,0,3,Meal Plan 1,0,Room_Type 4,137,2018,4,21,Online,0,0,0,105.3,0,Not_Canceled,2018-04-21,2017-12-05
INN08892,2,0,1,3,Meal Plan 1,0,Room_Type 1,42,2018,4,21,Online,0,0,0,103.84,1,Not_Canceled,2018-04-21,2018-03-10
INN09662,2,0,1,3,Meal Plan 1,0,Room_Type 1,42,2018,4,21,Online,0,0,0,103.84,1,Not_Canceled,2018-04-21,2018-03-10
INN10462,2,0,1,3,Meal Plan 1,0,Room_Type 4,38,2018,4,21,Online,0,0,0,118.8,1,Not_Canceled,2018-04-21,2018-03-14
INN12067,2,0,0,3,Meal Plan 1,0,Room_Type 1,90,2018,4,21,Offline,0,0,0,81.62,0,Not_Canceled,2018-04-21,2018-01-21
